Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC]
5114.04483,-857.5334,-422.59887,-27190.80053,-0.00039,0.00049,-0.00057,297.83671,,0.0,-0.00153,-0.00472,21.38635
5114.05483,-857.53363,-422.59857,-27190.801,0.0005,-7e-05,-0.00024,297.93647,,0.0,-0.00152,-0.00471,21.38619
5114.06483,-857.5334,-422.599,-27190.801,1e-05,-8e-05,-0.00025,297.9873,,0.0,-0.00156,-0.0047,21.38634
5114.07483,-857.53363,-422.599,-27190.801,-0.00036,0.00038,-0.0005,297.7334,,0.0,-0.00157,-0.0047,21.38629
5114.08483,-857.534,-422.599,-27190.80047,0.00032,-0.00021,-0.00013,297.99257,,0.0,-0.00154,-0.00469,21.38628
5114.09483,-857.534,-422.599,-27190.80053,7e-05,-0.00033,-0.00065,297.80714,,0.0,-0.00154,-0.00472,21.38635
5114.10483,-857.534,-422.599,-27190.801,-0.00055,0.00018,-0.00036,297.88619,,0.0,-0.00155,-0.00472,21.38621
5114.11483,-857.534,-422.59843,-27190.80047,0.00022,-7e-05,-0.00021,297.95154,,0.0,-0.0015,-0.00473,21.38635
5114.12483,-857.534,-422.59857,-27190.80053,0.00015,-0.00035,-0.00058,297.70343,,0.0,-0.00149,-0.00473,21.38637
5114.13483,-857.534,-422.59843,-27190.801,-0.00041,0.00022,4e-05,298.04399,,0.0,-0.0015,-0.00471,21.38632
5114.14483,-857.534,-422.59857,-27190.80043,-0.00015,0.00033,-0.00085,297.87774,,0.0,-0.00151,-0.00469,21.38631
5114.15483,-857.534,-422.59843,-27190.8,0.0004,-0.0005,-0.00019,298.00237,,0.0,-0.00152,-0.00471,21.38636
5114.16483,-857.5346,-422.59857,-27190.80053,-6e-05,-0.00031,-3e-05,298.08239,,0.0,-0.0015,-0.0047,21.38614
5114.17483,-857.53443,-422.599,-27190.801,-2e-05,0.00054,-0.0008,297.74285,,0.0,-0.00152,-0.00473,21.38621
5114.18483,-857.53463,-422.599,-27190.801,0.00022,-0.00012,-0.0001,298.09733,,0.0,-0.00155,-0.00473,21.38627
5114.19483,-857.5344,-422.599,-27190.801,0.00012,-0.00042,-0.00042,297.77825,,0.0,-0.00153,-0.0047,21.38634
5114.20483,-857.534,-422.599,-27190.80047,-0.0005,0.00041,-0.00028,297.89658,,0.0,-0.00155,-0.00471,21.38626
5114.21483,-857.534,-422.599,-27190.8,0.00022,-0.00014,-0.00022,297.98604,,0.0,-0.00154,-0.00472,21.38631
5114.22483,-857.5334,-422.599,-27190.8,0.00017,-0.00046,-0.00067,297.84532,,0.0,-0.00155,-0.00471,21.3863
5114.23483,-857.53357,-422.59843,-27190.8,-0.00059,0.00045,4e-05,298.2173,,0.0,-0.00156,-0.00473,21.38616
5114.24483,-857.534,-422.598,-27190.8,9e-05,-3e-05,-0.00056,297.9036,,0.0,-0.00154,-0.00472,21.38631
5114.25483,-857.53337,-422.598,-27190.80057,0.00023,-0.00039,-0.00038,297.85692,,0.0,-0.00155,-0.00471,21.38633
5114.26483,-857.533,-422.59857,-27190.801,-0.00032,0.00031,-0.0001,297.98189,,0.0,-0.0015,-0.0047,21.38631
5114.27483,-857.53353,-422.599,-27190.80043,8e-05,0.00013,-0.00066,297.67629,,0.0,-0.00151,-0.0047,21.38627
5114.28483,-857.534,-422.599,-27190.79947,0.00045,-0.00019,6e-05,298.06171,,0.0,-0.00151,-0.00471,21.38626
5114.29483,-857.5334,-422.599,-27190.80007,-0.00015,-2e-05,-0.00058,297.77223,,0.0,-0.00149,-0.00472,21.3862
5114.30483,-857.53353,-422.599,-27190.801,-0.00011,0.00044,-0.00047,297.84471,,0.0,-0.00148,-0.0047,21.38638
5114.31483,-857.534,-422.599,-27190.801,0.00019,-0.00015,-7e-05,297.93501,,0.0,-0.00146,-0.0047,21.38626
5114.32483,-857.534,-422.599,-27190.801,0.0001,-0.00039,-0.00047,297.7723,,0.0,-0.00149,-0.0047,21.38635
5114.33483,-857.53343,-422.5984,-27190.801,-0.00038,0.00057,-0.0003,297.96561,,0.0,-0.00149,-0.0047,21.38635
5114.34483,-857.533,-422.59857,-27190.80153,0.00014,-0.00022,-0.00048,297.72562,,0.0,-0.00152,-0.0047,21.38626
5114.35483,-857.533,-422.599,-27190.80093,0.00018,-0.00037,-0.00026,297.73681,,0.0,-0.00147,-0.00472,21.38633
5114.36483,-857.53363,-422.59843,-27190.8,-0.00035,0.00055,-0.00037,297.9185,,0.0,-0.00147,-0.00471,21.38632
5114.37483,-857.534,-422.598,-27190.8,6e-05,-9e-05,-0.00082,297.65448,,0.0,-0.00149,-0.00472,21.38644
5114.38483,-857.53463,-422.59857,-27190.80053,0.00036,-0.00034,-1e-05,298.09067,,0.0,-0.00147,-0.00475,21.38634
5114.39483,-857.53437,-422.599,-27190.80047,-0.00044,0.00017,-0.00056,297.87771,,0.0,-0.00149,-0.00474,21.38642
5114.40483,-857.53463,-422.59843,-27190.80057,-9e-05,-0.0,-0.00038,297.98979,,0.0,-0.00147,-0.00472,21.38639
5114.41483,-857.5344,-422.59857,-27190.80047,0.00014,-0.00042,-0.0004,297.95017,,0.0,-0.00149,-0.00476,21.38634
5114.42483,-857.534,-422.59843,-27190.80053,-0.00021,-0.00014,-0.00072,297.66139,,0.0,-0.00148,-0.00471,21.3863
5114.43483,-857.53457,-422.5986,-27190.801,-0.00037,0.00028,0.0002,297.97835,,0.0,-0.00151,-0.00471,21.38627
5114.44483,-857.535,-422.59843,-27190.801,0.00018,-0.00024,-0.00057,297.61428,,0.0,-0.00149,-0.00471,21.38631
5114.45483,-857.5344,-422.598,-27190.80047,4e-05,-0.00034,-0.00025,297.75992,,0.0,-0.0015,-0.00474,21.38632
5114.46483,-857.53463,-422.59857,-27190.80053,-0.00022,0.00026,-7e-05,297.85398,,0.0,-0.0015,-0.00471,21.38628
5114.47483,-857.5344,-422.59843,-27190.80047,0.0001,-1e-05,-0.00062,297.62296,,0.0,-0.0015,-0.00473,21.38641
5114.48483,-857.5346,-422.59743,-27190.8,0.00024,-0.00036,5e-05,298.00386,,0.0,-0.00146,-0.00472,21.38638
5114.49483,-857.535,-422.59757,-27190.80107,-0.00036,0.00019,-0.00073,297.68291,,0.0,-0.00147,-0.00471,21.38642
5114.50483,-857.53437,-422.59857,-27190.80143,0.00014,0.00013,-0.00017,297.85799,,0.0,-0.00147,-0.00471,21.38632
5114.51483,-857.534,-422.599,-27190.801,0.0004,-0.00012,-5e-05,298.00529,,0.0,-0.00148,-0.00473,21.38625
5114.52483,-857.534,-422.59843,-27190.801,-0.00028,2e-05,-0.00072,297.54164,,0.0,-0.00146,-0.00473,21.38631
5114.53483,-857.534,-422.598,-27190.801,3e-05,0.00014,-0.00011,297.8888,,0.0,-0.0015,-0.00473,21.38643
5114.54483,-857.5346,-422.598,-27190.801,0.00036,-0.00017,-0.00063,297.59479,,0.0,-0.00147,-0.00471,21.38642
5114.55483,-857.5344,-422.59857,-27190.80047,-0.00029,0.0001,-0.00028,297.77253,,0.0,-0.00152,-0.00471,21.38648
5114.56483,-857.5346,-422.59843,-27190.80053,-0.00013,0.0001,-0.0002,297.88503,,0.0,-0.00149,-0.0047,21.38638
5114.57483,-857.53447,-422.598,-27190.801,0.00027,-9e-05,-0.00085,297.4592,,0.0,-0.00151,-0.00474,21.38639
5114.58483,-857.534,-422.59857,-27190.80047,0.00012,0.00014,9e-05,297.97113,,0.0,-0.00147,-0.0047,21.38635
5114.59483,-857.534,-422.59843,-27190.80053,-0.00024,0.0001,-0.00042,297.81046,,0.0,-0.0015,-0.00466,21.38624
5114.60483,-857.53337,-422.598,-27190.801,0.00016,-9e-05,-0.00056,297.68062,,0.0,-0.00149,-0.00469,21.38625
5114.61483,-857.5336,-422.598,-27190.801,0.00017,-0.00011,-6e-05,297.86351,,0.0,-0.00149,-0.00469,21.38627
5114.62483,-857.534,-422.598,-27190.80047,-0.00036,0.00029,-0.00075,297.63463,,0.0,-0.00148,-0.00465,21.38638
5114.63483,-857.53453,-422.598,-27190.80057,2e-05,7e-05,-0.00012,297.89671,,0.0,-0.0015,-0.00468,21.38647
5114.64483,-857.5344,-422.59857,-27190.79993,0.00015,-0.00063,-0.00048,297.79942,,0.0,-0.00149,-0.00468,21.38642
5114.65483,-857.534,-422.599,-27190.79953,-0.00032,0.0002,-0.00053,297.71871,,0.0,-0.00149,-0.00471,21.38642
5114.66483,-857.5346,-422.599,-27190.80053,-7e-05,0.00025,3e-05,297.98189,,0.0,-0.00147,-0.0047,21.38634
5114.67483,-857.5344,-422.59843,-27190.80047,0.00023,-0.0004,-0.0007,297.6314,,0.0,-0.0015,-0.0047,21.38649
5114.68483,-857.5346,-422.59857,-27190.8,-0.00015,0.00021,-9e-05,297.8339,,0.0,-0.0015,-0.00471,21.38641
5114.69483,-857.5344,-422.59843,-27190.79947,-0.00013,0.00013,-0.00051,297.77143,,0.0,-0.00148,-0.00473,21.38635
5114.70483,-857.53463,-422.59857,-27190.80007,0.0002,-0.00019,-0.00069,297.65516,,0.0,-0.00149,-0.00468,21.3865
5114.71483,-857.53437,-422.59843,-27190.801,8e-05,8e-05,3e-05,298.06216,,0.0,-0.00152,-0.00468,21.38639
5114.72483,-857.53463,-422.598,-27190.80153,-8e-05,-5e-05,-0.00085,297.49153,,0.0,-0.0015,-0.00468,21.38641
5114.73483,-857.53437,-422.598,-27190.80143,0.00014,5e-05,-0.0002,297.81257,,0.0,-0.00152,-0.0047,21.38647
5114.74483,-857.5346,-422.598,-27190.801,1e-05,-0.00014,-0.00015,297.78668,,0.0,-0.00151,-0.0047,21.38638
5114.75483,-857.5344,-422.59857,-27190.801,-0.00028,-3e-05,-0.0009,297.53431,,0.0,-0.0015,-0.00473,21.38625
5114.76483,-857.53453,-422.5984,-27190.80043,-6e-05,0.00021,9e-05,298.00457,,0.0,-0.00148,-0.00469,21.38638
5114.77483,-857.5344,-422.598,-27190.80053,0.00017,-0.00045,-0.00085,297.45321,,0.0,-0.00153,-0.00471,21.38645
5114.78483,-857.5346,-422.598,-27190.801,-2e-05,0.00036,-0.00022,297.76986,,0.0,-0.00154,-0.0047,21.38654
5114.79483,-857.535,-422.598,-27190.80047,-1e-05,0.00023,-0.00013,297.98943,,0.0,-0.00152,-0.00471,21.38645
5114.80483,-857.535,-422.598,-27190.80053,0.00016,-0.00052,-0.00069,297.59003,,0.0,-0.00151,-0.00473,21.38644
5114.81483,-857.535,-422.598,-27190.80043,-0.00014,0.00031,-9e-05,297.9333,,0.0,-0.00153,-0.00474,21.38641
5114.82483,-857.5344,-422.598,-27190.80053,-0.00023,0.00014,-0.0006,297.56572,,0.0,-0.00151,-0.00471,21.38659
5114.83483,-857.53463,-422.598,-27190.80047,0.00019,-0.0004,-0.00038,297.62373,,0.0,-0.00151,-0.00471,21.38633
5114.84483,-857.5344,-422.59857,-27190.80053,-4e-05,0.00019,3e-05,297.823,,0.0,-0.00149,-0.00472,21.38648
5114.85483,-857.53457,-422.59847,-27190.801,-0.00013,0.00011,-0.00094,297.37791,,0.0,-0.00151,-0.00474,21.38643
5114.86483,-857.535,-422.59857,-27190.80047,0.00023,-0.00016,0.00011,297.81708,,0.0,-0.00151,-0.00473,21.38637
5114.87483,-857.535,-422.5984,-27190.8,-2e-05,-0.00024,-0.00057,297.61525,,0.0,-0.00147,-0.00473,21.38639
5114.88483,-857.535,-422.598,-27190.8,-0.00029,0.00023,-0.00032,297.60991,,0.0,-0.00149,-0.00473,21.38648
5114.89483,-857.535,-422.598,-27190.8,4e-05,0.00013,-0.00019,297.82856,,0.0,-0.00149,-0.00474,21.38637
5114.90483,-857.535,-422.59857,-27190.80053,0.00026,-0.00057,-0.00095,297.41214,,0.0,-0.00149,-0.00473,21.38638
5114.91483,-857.535,-422.5984,-27190.801,-0.00018,0.00031,1e-05,297.86573,,0.0,-0.00153,-0.00472,21.38631
5114.92483,-857.535,-422.59857,-27190.801,-0.0002,0.00022,-0.00043,297.65957,,0.0,-0.00151,-0.0047,21.38643
5114.93483,-857.535,-422.59843,-27190.801,0.00016,-0.0006,-0.00069,297.47006,,0.0,-0.0015,-0.00468,21.38641
5114.94483,-857.535,-422.59857,-27190.801,-0.00019,8e-05,-0.0002,297.76544,,0.0,-0.00151,-0.00468,21.38647
5114.95483,-857.535,-422.59843,-27190.801,-0.00029,0.00039,-0.00073,297.48662,,0.0,-0.00147,-0.0047,21.38645
5114.96483,-857.535,-422.598,-27190.80157,0.00038,-0.00019,-6e-05,297.79532,,0.0,-0.00149,-0.00469,21.38629
5114.97483,-857.53563,-422.598,-27190.80147,5e-05,-0.00017,-0.00051,297.46912,,0.0,-0.00148,-0.0047,21.38644
5114.98483,-857.536,-422.598,-27190.80047,-0.00015,0.00023,-0.00045,297.47208,,0.0,-0.00146,-0.00472,21.38644
5114.99483,-857.5354,-422.598,-27190.8,0.00037,0.00026,-0.0001,297.85562,,0.0,-0.00145,-0.00472,21.38642
5115.00483,-857.535,-422.5986,-27190.80053,-0.00011,-0.00032,-0.00086,297.36779,,0.0,-0.00145,-0.00469,21.38644
5115.01483,-857.53447,-422.599,-27190.801,-0.0001,0.0001,-9e-05,297.62857,,0.0,-0.00147,-0.00472,21.38639
5115.02483,-857.5346,-422.599,-27190.80047,-1e-05,0.0003,-0.00022,297.6349,,0.0,-0.00148,-0.00472,21.38644
5115.03483,-857.53443,-422.599,-27190.80107,0.0001,-0.0002,-0.00057,297.37366,,0.0,-0.00148,-0.00472,21.38644
5115.04483,-857.53337,-422.599,-27190.80093,-9e-05,-2e-05,9e-05,297.85162,,0.0,-0.00146,-0.00471,21.38643
5115.05483,-857.53357,-422.59847,-27190.8,0.0,0.00013,-0.0009,297.4258,,0.0,-0.00147,-0.00471,21.38645
5115.06483,-857.5334,-422.598,-27190.8,0.00023,-0.00014,-6e-05,297.74722,,0.0,-0.00149,-0.00466,21.38643
5115.07483,-857.5336,-422.598,-27190.80053,-0.0001,-2e-05,-0.00027,297.66592,,0.0,-0.00148,-0.00467,21.38643
5115.08483,-857.53463,-422.598,-27190.801,-0.0003,-5e-05,-0.00064,297.47854,,0.0,-0.00151,-0.0047,21.38636
5115.09483,-857.535,-422.598,-27190.801,0.00027,-4e-05,2e-05,297.86387,,0.0,-0.00152,-0.0047,21.38644
5115.10483,-857.535,-422.598,-27190.801,3e-05,-0.00015,-0.00088,297.24214,,0.0,-0.00152,-0.0047,21.38647
5115.11483,-857.53447,-422.598,-27190.80043,-0.00021,0.00015,-0.00021,297.62106,,0.0,-0.00151,-0.00466,21.38647
5115.12483,-857.534,-422.598,-27190.8,-0.0,-0.00021,-0.00023,297.76586,,0.0,-0.00147,-0.0047,21.38633
5115.13483,-857.5346,-422.598,-27190.80053,2e-05,-0.00021,-0.00046,297.48318,,0.0,-0.00152,-0.00468,21.38641
5115.14483,-857.53437,-422.59857,-27190.80047,-0.00012,0.0002,-9e-05,297.67642,,0.0,-0.00149,-0.0047,21.38646
5115.15483,-857.534,-422.59843,-27190.8,4e-05,-5e-05,-0.00072,297.41425,,0.0,-0.00149,-0.0047,21.3865
5115.16483,-857.534,-422.59857,-27190.8,-6e-05,-0.00017,-8e-05,297.7087,,0.0,-0.00144,-0.0047,21.38645
5115.17483,-857.53337,-422.599,-27190.80057,-5e-05,-0.0001,-0.00013,297.74581,,0.0,-0.00147,-0.00472,21.38647
5115.18483,-857.5336,-422.59843,-27190.801,1e-05,0.00022,-0.00083,297.39363,,0.0,-0.00147,-0.00471,21.38632
5115.19483,-857.534,-422.598,-27190.801,0.0002,3e-05,3e-05,297.81851,,0.0,-0.00145,-0.00469,21.38636
5115.20483,-857.534,-422.5986,-27190.80047,-9e-05,-0.00017,-0.0006,297.51022,,0.0,-0.00146,-0.0047,21.38644
5115.21483,-857.534,-422.5984,-27190.8,-0.00022,0.00017,-0.00012,297.68416,,0.0,-0.00147,-0.00469,21.38642
5115.22483,-857.534,-422.598,-27190.80107,3e-05,-0.0002,-0.00032,297.58451,,0.0,-0.00148,-0.00473,21.38637
5115.23483,-857.534,-422.598,-27190.80147,0.00017,-7e-05,-0.00075,297.34311,,0.0,-0.00148,-0.00467,21.38648
5115.24483,-857.534,-422.598,-27190.801,-0.00018,0.00027,7e-05,297.79415,,0.0,-0.00145,-0.0047,21.3864
5115.25483,-857.534,-422.598,-27190.801,0.00012,-0.00024,-0.0007,297.4507,,0.0,-0.00149,-0.0047,21.38649
5115.26483,-857.5334,-422.598,-27190.801,5e-05,-0.00015,-0.0003,297.51856,,0.0,-0.00147,-0.00469,21.38647
5115.27483,-857.5342,-422.59857,-27190.801,-7e-05,0.00022,-0.00019,297.64764,,0.0,-0.00149,-0.00469,21.38641
5115.28483,-857.53437,-422.59843,-27190.801,-8e-05,0.00019,-0.00072,297.32714,,0.0,-0.00146,-0.00471,21.38646
5115.29483,-857.53463,-422.598,-27190.80047,0.00014,-0.00013,0.00011,297.65529,,0.0,-0.00148,-0.00467,21.38643
5115.30483,-857.53437,-422.598,-27190.79947,-0.00015,-0.00021,-0.00061,297.37541,,0.0,-0.00147,-0.00471,21.38643
5115.31483,-857.534,-422.598,-27190.79953,-7e-05,0.00014,-0.00031,297.48722,,0.0,-0.00152,-0.0047,21.3865
5115.32483,-857.534,-422.598,-27190.80057,0.00014,9e-05,-0.0003,297.57983,,0.0,-0.00148,-0.0047,21.38645
5115.33483,-857.534,-422.59853,-27190.8004,0.00025,-0.00015,-0.00052,297.37459,,0.0,-0.00148,-0.00474,21.38657
5115.34483,-857.5346,-422.59843,-27190.8,-2e-05,0.00048,3e-05,297.63243,,0.0,-0.00149,-0.00475,21.38659
5115.35483,-857.53447,-422.598,-27190.8,-4e-05,0.00014,-0.0005,297.36817,,0.0,-0.00149,-0.00473,21.38647
5115.36483,-857.534,-422.598,-27190.8,0.0001,-0.0003,-0.0003,297.50023,,0.0,-0.00146,-0.00473,21.3865
5115.37483,-857.5346,-422.59857,-27190.8,-0.0003,-4e-05,-0.00028,297.5685,,0.0,-0.00152,-0.00473,21.38649
5115.38483,-857.53437,-422.59787,-27190.79947,7e-05,0.00018,-0.00065,297.36801,,0.0,-0.00151,-0.00472,21.38645
5115.39483,-857.534,-422.59757,-27190.80013,9e-05,-0.0,-0.00022,297.5827,,0.0,-0.00149,-0.00472,21.38648
5115.40483,-857.534,-422.598,-27190.80043,-3e-05,-0.00018,-0.00054,297.40545,,0.0,-0.00146,-0.00472,21.38652
5115.41483,-857.53463,-422.598,-27190.80057,2e-05,-1e-05,-0.00022,297.49741,,0.0,-0.00146,-0.00474,21.38647
5115.42483,-857.5344,-422.598,-27190.80047,4e-05,9e-05,-0.00024,297.57121,,0.0,-0.00149,-0.00475,21.38659
5115.43483,-857.53463,-422.59743,-27190.79947,-0.0,-0.00013,-0.00083,297.2473,,0.0,-0.00147,-0.00472,21.38646
5115.44483,-857.53437,-422.59757,-27190.79953,-0.00014,0.00027,0.0002,297.68104,,0.0,-0.00145,-0.00472,21.38656
5115.45483,-857.5334,-422.598,-27190.8,0.0,-7e-05,-0.00059,297.40375,,0.0,-0.00149,-0.00473,21.38637
5115.46483,-857.5336,-422.598,-27190.8,8e-05,-0.00027,-0.00028,297.44435,,0.0,-0.0015,-0.00471,21.38648
5115.47483,-857.534,-422.598,-27190.8,-0.00016,0.0002,-0.00033,297.50207,,0.0,-0.0015,-0.00469,21.38635
5115.48483,-857.53337,-422.59743,-27190.8,-9e-05,4e-05,-0.00066,297.37021,,0.0,-0.00148,-0.00473,21.38651
5115.49483,-857.533,-422.59757,-27190.8,0.00011,-0.00014,-0.00014,297.57417,,0.0,-0.00147,-0.00475,21.38646
5115.50483,-857.53357,-422.598,-27190.8,1e-05,-2e-05,-0.0005,297.38881,,0.0,-0.00149,-0.00472,21.38655
5115.51483,-857.534,-422.598,-27190.8,-7e-05,-7e-05,-0.00044,297.38239,,0.0,-0.00146,-0.00472,21.3865
5115.52483,-857.534,-422.598,-27190.8,0.00019,-7e-05,-0.00019,297.53815,,0.0,-0.0015,-0.00473,21.38651
5115.53483,-857.5346,-422.598,-27190.8,-0.00028,-8e-05,-0.00053,297.36079,,0.0,-0.0015,-0.00473,21.38645
5115.54483,-857.535,-422.598,-27190.8,-0.00011,-9e-05,-0.00022,297.54526,,0.0,-0.00147,-0.00474,21.38651
5115.55483,-857.53447,-422.598,-27190.80057,1e-05,-0.00012,-0.00068,297.33714,,0.0,-0.00145,-0.00476,21.38656
5115.56483,-857.534,-422.598,-27190.801,4e-05,-6e-05,-0.00035,297.41259,,0.0,-0.00145,-0.00473,21.38643
5115.57483,-857.534,-422.598,-27190.80047,-0.00018,3e-05,-0.0003,297.52134,,0.0,-0.00143,-0.00475,21.38641
5115.58483,-857.53463,-422.598,-27190.8,0.00021,2e-05,-0.00061,297.29109,,0.0,-0.00139,-0.0047,21.3865
5115.59483,-857.5344,-422.598,-27190.80053,6e-05,-3e-05,6e-05,297.59656,,0.0,-0.00141,-0.00472,21.38649
5115.60483,-857.534,-422.598,-27190.79987,-4e-05,4e-05,-0.00066,297.28727,,0.0,-0.00137,-0.00472,21.38652
5115.61483,-857.534,-422.598,-27190.79957,4e-05,-7e-05,-0.00014,297.44812,,0.0,-0.00141,-0.00468,21.38658
5115.62483,-857.534,-422.598,-27190.80053,0.00016,-0.0001,-0.00021,297.49256,,0.0,-0.00146,-0.00472,21.3865
5115.63483,-857.53457,-422.598,-27190.80047,3e-05,0.00042,-0.00077,297.23711,,0.0,-0.00143,-0.0047,21.38668
5115.64483,-857.53447,-422.598,-27190.80057,-0.00018,0.0001,-0.00024,297.52134,,0.0,-0.00142,-0.00473,21.38646
5115.65483,-857.534,-422.59857,-27190.801,5e-05,-0.00036,-0.00055,297.38455,,0.0,-0.00143,-0.00471,21.38657
5115.66483,-857.53457,-422.599,-27190.8004,-4e-05,-5e-05,-0.00043,297.37362,,0.0,-0.00143,-0.00468,21.3865
5115.67483,-857.5344,-422.59843,-27190.8,-0.0001,0.0003,-0.00024,297.52096,,0.0,-0.00141,-0.00474,21.38647
5115.68483,-857.534,-422.59857,-27190.80053,0.00011,-8e-05,-0.00081,297.19534,,0.0,-0.00138,-0.00473,21.38656
5115.69483,-857.5334,-422.599,-27190.80047,0.0,-0.00016,2e-05,297.58849,,0.0,-0.00141,-0.00472,21.38656
5115.70483,-857.533,-422.5984,-27190.80057,-0.00034,2e-05,-0.00049,297.33613,,0.0,-0.00138,-0.00473,21.38662
5115.71483,-857.5336,-422.598,-27190.801,9e-05,0.00014,-0.00037,297.28833,,0.0,-0.00139,-0.00471,21.38652
5115.72483,-857.534,-422.598,-27190.79993,8e-05,-4e-05,-0.00011,297.53922,,0.0,-0.00142,-0.00471,21.38664
5115.73483,-857.53337,-422.5986,-27190.79957,-0.00023,-0.00018,-0.00071,297.19997,,0.0,-0.00141,-0.00472,21.38657
5115.74483,-857.533,-422.599,-27190.80053,-0.0001,0.00018,-8e-05,297.5689,,0.0,-0.00143,-0.00473,21.38651
5115.75483,-857.5336,-422.599,-27190.801,5e-05,-0.00019,-0.00055,297.29939,,0.0,-0.00142,-0.0047,21.3865
5115.76483,-857.534,-422.59787,-27190.80047,-3e-05,-0.00018,-0.00048,297.3096,,0.0,-0.00142,-0.00472,21.38659
5115.77483,-857.5346,-422.597,-27190.80107,-0.0001,0.0003,-0.00023,297.52042,,0.0,-0.00143,-0.00473,21.38646
5115.78483,-857.5344,-422.59757,-27190.80093,0.00032,-0.0,-0.00068,297.16528,,0.0,-0.00143,-0.00473,21.38658
5115.79483,-857.53513,-422.598,-27190.8,-9e-05,-0.00015,0.00015,297.54945,,0.0,-0.00143,-0.00475,21.38653
5115.80483,-857.53547,-422.598,-27190.80057,-0.00014,-5e-05,-0.00052,297.29391,,0.0,-0.00142,-0.00473,21.38645
5115.81483,-857.5344,-422.598,-27190.801,0.00014,6e-05,-0.00046,297.32815,,0.0,-0.00145,-0.0047,21.38655
5115.82483,-857.5334,-422.598,-27190.801,6e-05,1e-05,-4e-05,297.5007,,0.0,-0.00141,-0.00472,21.38655
5115.83483,-857.5336,-422.598,-27190.801,1e-05,-6e-05,-0.00085,297.13693,,0.0,-0.00143,-0.00472,21.38652
5115.84483,-857.53347,-422.598,-27190.801,7e-05,0.00025,1e-05,297.45512,,0.0,-0.00142,-0.00474,21.38646
5115.85483,-857.5336,-422.598,-27190.801,-6e-05,-0.00012,-0.0002,297.38578,,0.0,-0.00143,-0.00475,21.38654
5115.86483,-857.534,-422.598,-27190.801,5e-05,-0.00032,-0.00061,297.25419,,0.0,-0.00144,-0.00477,21.38643
5115.87483,-857.534,-422.59743,-27190.80047,-0.00016,0.00019,-2e-05,297.47463,,0.0,-0.00143,-0.00473,21.38659
5115.88483,-857.53453,-422.5964,-27190.80057,-5e-05,-0.00017,-0.00062,297.16687,,0.0,-0.00144,-0.00478,21.38651
5115.89483,-857.53437,-422.59713,-27190.80043,0.00012,-0.00013,-3e-05,297.45173,,0.0,-0.00141,-0.00475,21.38662
5115.90483,-857.534,-422.598,-27190.80053,-9e-05,-9e-05,-0.00051,297.26998,,0.0,-0.00139,-0.00478,21.38659
5115.91483,-857.534,-422.59743,-27190.801,0.00016,-3e-05,-0.00011,297.33871,,0.0,-0.00143,-0.00477,21.38664
5115.92483,-857.53347,-422.5976,-27190.80043,0.0003,0.00042,-0.0003,297.41409,,0.0,-0.00138,-0.00475,21.38666
5115.93483,-857.53357,-422.59743,-27190.80053,-9e-05,-1e-05,-0.00076,297.08113,,0.0,-0.00142,-0.00475,21.38655
5115.94483,-857.534,-422.5976,-27190.801,1e-05,-0.00027,0.00015,297.53722,,0.0,-0.00139,-0.00476,21.38658
5115.95483,-857.5334,-422.598,-27190.801,6e-05,1e-05,-0.00031,297.32061,,0.0,-0.00139,-0.00475,21.38651
5115.96483,-857.533,-422.59743,-27190.801,-0.00015,0.00031,-0.00067,297.14904,,0.0,-0.00139,-0.00475,21.38648
5115.97483,-857.533,-422.597,-27190.80047,3e-05,2e-05,8e-05,297.4603,,0.0,-0.00141,-0.00473,21.38664
5115.98483,-857.5336,-422.597,-27190.8,0.00019,-0.00016,-0.00056,297.15685,,0.0,-0.00141,-0.0047,21.38653
5115.99483,-857.53463,-422.59643,-27190.80057,-1e-05,0.00043,5e-05,297.49113,,0.0,-0.00142,-0.00474,21.38654
5116.00483,-857.535,-422.59657,-27190.801,0.0,0.00022,-0.00057,297.17977,,0.0,-0.0014,-0.00471,21.38655
5116.01483,-857.53437,-422.59757,-27190.79987,2e-05,-0.00045,-0.00012,297.27859,,0.0,-0.00143,-0.00474,21.38661
5116.02483,-857.5346,-422.59743,-27190.80007,-5e-05,7e-05,-7e-05,297.4424,,0.0,-0.00142,-0.00471,21.38664
5116.03483,-857.535,-422.59753,-27190.801,-0.00027,0.00016,-0.00084,297.06615,,0.0,-0.0014,-0.00471,21.38657
5116.04483,-857.53437,-422.598,-27190.80047,-5e-05,-0.00018,0.00015,297.47663,,0.0,-0.00143,-0.00473,21.38663
5116.05483,-857.53347,-422.598,-27190.80057,3e-05,-0.0004,-0.00054,297.20625,,0.0,-0.00143,-0.00472,21.38669
5116.06483,-857.5336,-422.598,-27190.80047,-0.00024,0.00023,-0.00049,297.21367,,0.0,-0.00146,-0.00474,21.38646
5116.07483,-857.53343,-422.598,-27190.80053,0.00014,3e-05,-8e-05,297.48332,,0.0,-0.00143,-0.00475,21.38651
5116.08483,-857.53353,-422.598,-27190.801,0.00014,-0.00025,-0.00077,297.02963,,0.0,-0.00142,-0.0047,21.38669
5116.09483,-857.534,-422.598,-27190.801,-6e-05,0.00028,0.00015,297.45889,,0.0,-0.00143,-0.0047,21.38667
