Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
0.0,3.0,50.10861,14554.02067,-857.868,-422.195,-27142.801,-1e-05,-0.00029,50.26037,235.09019,,0.0,-0.00146,-0.00454,22.76765,72.27636,,,,,,2.210000000000946,0.00021241700999999997,91967.56344420735,91967.56344420735,91914.23782713167,2.367181840394332e+17,0.175701032723482
0.0,3.0,50.10919,14554.02567,-857.86828,-422.195,-27142.80115,0.00023,1e-05,50.2609,235.0243,,0.0,-0.00142,-0.0045,22.76775,72.27693,,,,,,2.2150000000001455,0.00021255609,92027.77919022423,92027.77919022423,91908.84777146453,2.372537455416989e+17,0.1776933289793313
0.0,3.0,50.10943,14554.03067,-857.869,-422.195,-27142.802,0.00017,0.0002,50.26102,234.84955,,0.0,-0.00143,-0.00451,22.76757,72.27717,,,,,,2.220000000001164,0.00021205438999999997,91810.56435145043,91810.56435145043,91903.47192011468,2.3778930704415946e+17,0.17050656573832282
0.0,3.0,50.10822,14554.03567,-857.869,-422.19556,-27142.80179,-8e-05,-0.00011,50.25927,233.99908,,0.0,-0.00144,-0.0045,22.76757,72.27597,,,,,,2.225000000000364,0.00021222673,91885.18026796285,91885.18026796285,91898.11019736486,2.3832486854642515e+17,0.17297530557678306
0.0,3.0,50.10753,14554.04067,-857.869,-422.197,-27142.801,0.00022,9e-05,50.25841,233.74461,,0.0,-0.00141,-0.00453,22.76772,72.27528,,,,,,2.2300000000013824,0.00021256806999999997,92032.96602253139,92032.96602253139,91892.7625279594,2.388604300488857e+17,0.1778649403479322
0.0,3.0,50.1075,14554.04567,-857.869,-422.19671,-27142.801,0.00018,0.00023,50.25843,233.81235,,0.0,-0.00143,-0.00456,22.76758,72.27525,,,,,,2.235000000000582,0.00021210881999999997,91834.13023479597,91834.13023479597,91887.42883711698,2.393959915511514e+17,0.17128626580451392
0.0,3.0,50.10602,14554.05067,-857.869,-422.19501,-27142.801,0.00016,-2e-05,50.2565,233.11931,,0.0,-0.00145,-0.00454,22.76768,72.27377,,,,,,2.2399999999997817,0.00021202806999999997,91799.16890684902,91799.16890684902,91882.10905051396,2.399315530534171e+17,0.1701295364209951
0.0,3.0,50.10472,14554.05567,-857.86827,-422.19528,-27142.801,-0.0001,-0.00034,50.2549,232.64626,,0.0,-0.00142,-0.00452,22.76758,72.27247,,,,,,2.2450000000008004,0.00021251455,92009.79413062155,92009.79413062155,91876.80309428734,2.4046711455587763e+17,0.17709827586984053
0.0,3.0,50.10436,14554.06067,-857.867,-422.196,-27142.801,8e-05,0.00055,50.25464,232.80995,,0.0,-0.00145,-0.00457,22.7677,72.2721,,,,,,2.25,0.00021222083,91882.62581799521,91882.62581799521,91871.5108950376,2.4100267605814333e+17,0.17289078912647013
0.0,3.0,50.10312,14554.06567,-857.86773,-422.19579,-27142.80121,-0.00013,0.00016,50.25313,232.38468,,0.0,-0.00146,-0.00456,22.76756,72.27087,,,,,,2.2550000000010186,0.00021189595,91741.96654587875,91741.96654587875,91866.2323798124,2.4153823756060387e+17,0.1682369409268715
0.0,3.0,50.10124,14554.07067,-857.869,-422.195,-27142.802,-2e-05,-0.00037,50.25085,231.7604,,0.0,-0.00142,-0.00452,22.76767,72.26898,,,,,,2.2600000000002183,0.00021237926,91951.2192939907,91951.2192939907,91860.96747611888,2.4207379906286957e+17,0.17516027068970114
0.0,3.0,50.10033,14554.07567,-857.86885,-422.195,-27142.802,7e-05,-7e-05,50.24998,231.83867,,0.0,-0.00151,-0.00454,22.76767,72.26807,,,,,,2.265000000001237,0.00021237327,91948.6258778371,91948.6258778371,91855.71611190568,2.426093605653301e+17,0.1750744650054005
0.0,3.0,50.09938,14554.08067,-857.868,-422.195,-27142.802,0.00021,0.00013,50.24895,231.70002,,0.0,-0.00143,-0.00454,22.76771,72.26713,,,,,,2.2700000000004366,0.00021188192999999997,91735.89648002342,91735.89648002342,91850.47821557532,2.431449220675958e+17,0.16803610692121243
0.0,3.0,50.09712,14554.08567,-857.86836,-422.19521,-27142.802,2e-05,7e-05,50.24625,231.0063,,0.0,-0.00145,-0.00452,22.76761,72.26487,,,,,,2.275000000001455,0.00021215904000000002,91855.87336655446,91855.87336655446,91845.25371596612,2.4368048357005635e+17,0.1720056583697197
0.0,3.0,50.09574,14554.09067,-857.869,-422.196,-27142.802,0.0002,0.00047,50.24483,230.94641,,0.0,-0.00147,-0.00452,22.76756,72.26349,,,,,,2.280000000000655,0.00021240742,91963.41138061589,91963.41138061589,91840.0425423645,2.4421604507232205e+17,0.17556365767966872
0.0,3.0,50.09496,14554.09567,-857.869,-422.19579,-27142.802,-0.00012,4e-05,50.2441,231.03319,,0.0,-0.00146,-0.00453,22.76779,72.26271,,,,,,2.2849999999998545,0.00021197474,91776.07927688729,91776.07927688729,91834.84462448914,2.4475160657458774e+17,0.16936559365909995
0.0,3.0,50.09272,14554.10067,-857.869,-422.195,-27142.802,2e-05,9e-05,50.24147,230.41557,,0.0,-0.00144,-0.00452,22.76769,72.26047,,,,,,2.290000000000873,0.0002119507,91765.67097566322,91765.67097566322,91829.65989249373,2.452871680770483e+17,0.16902122493613034
0.0,3.0,50.09088,14554.10567,-857.86872,-422.195,-27142.80221,0.00032,-0.00013,50.23945,230.14733,,0.0,-0.00145,-0.00453,22.76767,72.25862,,,,,,2.2950000000000728,0.00021235896,91942.43025427152,91942.43025427152,91824.4882769699,2.45822729579314e+17,0.1748694768013365
0.0,3.0,50.0903,14554.11067,-857.868,-422.195,-27142.803,0.00033,8e-05,50.23901,230.37635,,0.0,-0.00146,-0.00451,22.76773,72.25804,,,,,,2.3000000000010914,0.00021207476,91819.38369820314,91819.38369820314,91819.32970893136,2.4635829108177453e+17,0.17079836236423382
0.0,3.0,50.08861,14554.11567,-857.868,-422.195,-27142.80271,0.00022,8e-05,50.23709,230.0063,,0.0,-0.00147,-0.0045,22.76776,72.25636,,,,,,2.305000000000291,0.00021181432999999998,91706.62854480099,91706.62854480099,91814.18411982614,2.4689385258404022e+17,0.16706774894813678
0.0,3.0,50.08648,14554.12067,-857.868,-422.195,-27142.80101,0.00014,6e-05,50.2346,229.45975,,0.0,-0.00143,-0.00453,22.76768,72.25422,,,,,,2.3100000000013097,0.00021228197,91909.09684698192,91909.09684698192,91809.05144151897,2.4742941408650077e+17,0.1737666087488648
0.0,3.0,50.0857,14554.12567,-857.86815,-422.19528,-27142.801,0.0002,0.00034,50.23397,229.68855,,0.0,-0.00145,-0.00454,22.76756,72.25345,,,,,,2.3150000000005093,0.00021215034,91852.10663524624,91852.10663524624,91803.93160630354,2.4796497558876646e+17,0.1718810324175633
0.0,3.0,50.08445,14554.13067,-857.869,-422.196,-27142.801,0.00019,0.00031,50.23268,229.62938,,0.0,-0.00146,-0.00449,22.76754,72.25219,,,,,,2.320000000001528,0.0002117588,91682.58640807164,91682.58640807164,91798.82454688482,2.48500537091227e+17,0.16627229157765014
0.0,3.0,50.0821,14554.13567,-857.86885,-422.196,-27142.801,0.0003,-0.00024,50.2299,228.94926,,0.0,-0.00147,-0.00453,22.76757,72.24985,,,,,,2.3250000000007276,0.00021215079,91852.30146617597,91852.30146617597,91793.73019639145,2.490360985934927e+17,0.17188747858750228
0.0,3.0,50.08077,14554.14067,-857.868,-422.196,-27142.801,0.00046,-2e-05,50.22857,228.95898,,0.0,-0.00147,-0.0045,22.76766,72.24851,,,,,,2.3299999999999272,0.00021227566,91906.3648843894,91906.3648843894,91788.64848836002,2.495716600957584e+17,0.173676219121496
0.0,3.0,50.08002,14554.14567,-857.868,-422.196,-27142.801,-1e-05,-0.00011,50.22796,229.16948,,0.0,-0.00146,-0.00452,22.76757,72.24776,,,,,,2.335000000000946,0.00021174035999999997,91674.60266952871,91674.60266952871,91783.57935673805,2.5010722159821894e+17,0.1660081418583671
0.0,3.0,50.078,14554.15067,-857.868,-422.196,-27142.801,-0.0001,-6e-05,50.22558,228.60419,,0.0,-0.00147,-0.00457,22.7677,72.24575,,,,,,2.3400000000001455,0.00021192434,91754.25821275695,91754.25821275695,91778.52273588687,2.5064278310048464e+17,0.1686436226259191
0.0,3.0,50.07611,14554.15567,-857.86828,-422.19579,-27142.801,-0.00017,0.00011,50.22351,228.32776,,0.0,-0.00148,-0.00457,22.76764,72.24386,,,,,,2.345000000001164,0.00021231747,91924.46684254993,91924.46684254993,91773.47856056626,2.5117834460294518e+17,0.17427513993295032
0.0,3.0,50.07552,14554.16067,-857.869,-422.195,-27142.801,-0.00014,0.00026,50.2231,228.61819,,0.0,-0.00146,-0.00457,22.76769,72.24326,,,,,,2.350000000000364,0.00021186961,91730.56244212491,91730.56244212491,91768.44676594646,2.5171390610521088e+17,0.167859625113102
0.0,3.0,50.07407,14554.16567,-857.869,-422.19521,-27142.80085,-0.00031,0.00014,50.22146,228.30616,,0.0,-0.00145,-0.00453,22.76761,72.24182,,,,,,2.3550000000013824,0.00021171266,91662.60974340944,91662.60974340944,91763.42728759105,2.5224946760767142e+17,0.16561134428655958
0.0,3.0,50.07209,14554.17067,-857.869,-422.196,-27142.8,-0.00016,-0.0001,50.21918,227.85526,,0.0,-0.00145,-0.00451,22.76772,72.23983,,,,,,2.360000000000582,0.00021220286,91874.84556953445,91874.84556953445,91758.420061469,2.5278502910993712e+17,0.17263337207356821
0.0,3.0,50.07126,14554.17567,-857.86885,-422.196,-27142.80021,5e-05,-0.00026,50.2185,228.07628,,0.0,-0.00147,-0.00455,22.76755,72.23901,,,,,,2.3649999999997817,0.00021204505,91806.52052726438,91806.52052726438,91753.42502393942,2.5332059061220285e+17,0.17037277190003133
0.0,3.0,50.07012,14554.18067,-857.868,-422.196,-27142.801,0.00013,-5e-05,50.2173,227.98581,,0.0,-0.00141,-0.00458,22.76755,72.23787,,,,,,2.3700000000008004,0.00021161408,91619.92878106878,91619.92878106878,91748.44211175444,2.5385615211466336e+17,0.16419920332523116
0.0,3.0,50.06817,14554.18567,-857.86836,-422.196,-27142.80085,-0.00017,-0.00029,50.21501,227.46103,,0.0,-0.00142,-0.00455,22.76764,72.23591,,,,,,2.375,0.00021199387,91784.36175618914,91784.36175618914,91743.47126206233,2.543917136169291e+17,0.16963962750562267
0.0,3.0,50.06708,14554.19067,-857.869,-422.196,-27142.8,-6e-05,0.00052,50.214,227.58511,,0.0,-0.00141,-0.00453,22.76776,72.23483,,,,,,2.3800000000010186,0.00021212781999999997,91842.35642960703,91842.35642960703,91738.51241239216,2.549272751193896e+17,0.1715584374241654
0.0,3.0,50.06655,14554.19567,-857.869,-422.196,-27142.8,-0.00015,0.00043,50.21355,227.71442,,0.0,-0.00142,-0.00453,22.76757,72.2343,,,,,,2.3850000000002183,0.00021164542,91633.49767293078,91633.49767293078,91733.56550066595,2.5546283662165533e+17,0.1646481432494352
0.0,3.0,50.06456,14554.20067,-857.869,-422.196,-27142.8,0.0001,-3e-05,50.21122,227.16986,,0.0,-0.00144,-0.00452,22.7677,72.23231,,,,,,2.390000000001237,0.00021178571,91694.23729766982,91694.23729766982,91728.63046518176,2.5599839812411584e+17,0.16665777254000916
0.0,3.0,50.06347,14554.20567,-857.869,-422.19628,-27142.8,0.00018,0.00015,50.21007,227.09969,,0.0,-0.00144,-0.00453,22.76756,72.23121,,,,,,2.3950000000004366,0.00021213356999999998,91844.84593593143,91844.84593593143,91723.70724462565,2.5653395962638154e+17,0.17164080515116534
0.0,3.0,50.06312,14554.21067,-857.869,-422.197,-27142.8,0.00017,5e-05,50.20992,227.38506,,0.0,-0.0014,-0.00456,22.76758,72.23087,,,,,,2.400000000001455,0.00021172174999999999,91666.5453281901,91666.5453281901,91718.7957780549,2.5706952112884208e+17,0.16574155691932968
0.0,3.0,50.06158,14554.21567,-857.86871,-422.19644,-27142.80021,-5e-05,-0.00037,50.20812,226.9803,,0.0,-0.00145,-0.00453,22.76765,72.22933,,,,,,2.405000000000655,0.00021164994999999998,91635.45897095678,91635.45897095678,91713.89600491006,2.5760508263110778e+17,0.16471303469348864
0.0,3.0,50.05997,14554.22067,-857.86701,-422.195,-27142.801,5e-05,-0.00014,50.20627,226.62334,,0.0,-0.00142,-0.00453,22.76775,72.22771,,,,,,2.4099999999998545,0.00021210195,91831.15581593536,91831.15581593536,91709.00786499985,2.581406441333735e+17,0.17118785427677705
0.0,3.0,50.05954,14554.22567,-857.86729,-422.19472,-27142.801,1e-05,0.00029,50.20606,226.95553,,0.0,-0.00148,-0.00454,22.76764,72.22729,,,,,,2.415000000000873,0.00021183149999999998,91714.06242716443,91714.06242716443,91704.13129850436,2.5867620563583402e+17,0.16731370614336913
0.0,3.0,50.05873,14554.23067,-857.86899,-422.194,-27142.801,-0.00019,9e-05,50.20516,226.81979,,0.0,-0.00148,-0.00454,22.76759,72.22647,,,,,,2.4200000000000728,0.00021156323999999997,91597.9172155849,91597.9172155849,91699.26624597798,2.5921176713809974e+17,0.1634709293703316
0.0,3.0,50.0568,14554.23567,-857.86858,-422.19442,-27142.80085,-2e-05,-0.00021,50.20286,226.25269,,0.0,-0.00147,-0.00455,22.76772,72.22454,,,,,,2.4250000000010914,0.00021198016999999998,91778.43023677277,91778.43023677277,91694.41264833455,2.5974732864056026e+17,0.16944337744303173
0.0,3.0,50.05617,14554.24067,-857.867,-422.196,-27142.8,0.00022,2e-05,50.20238,226.49163,,0.0,-0.0015,-0.00451,22.76775,72.22391,,,,,,2.430000000000291,0.00021194455,91763.00828629016,91763.00828629016,91689.57044685933,2.60282890142826e+17,0.16893312728029564
0.0,3.0,50.05584,14554.24567,-857.86728,-422.19579,-27142.80015,-0.00025,6e-05,50.20215,226.63506,,0.0,-0.00149,-0.00454,22.76757,72.22359,,,,,,2.4350000000013097,0.00021152172999999998,91579.94514471086,91579.94514471086,91684.73958319252,2.608184516452865e+17,0.16287630600550368
0.0,3.0,50.054,14554.25067,-857.868,-422.195,-27142.801,-0.00023,-0.00045,50.19992,226.0297,,0.0,-0.00144,-0.0045,22.76764,72.22175,,,,,,2.4400000000005093,0.00021175625,91681.48236613648,91681.48236613648,91679.91999934109,2.6135401314755222e+17,0.16623576328132847
0.0,3.0,50.05305,14554.25567,-857.868,-422.19521,-27142.801,-0.00016,-0.00016,50.19897,226.03041,,0.0,-0.00148,-0.00448,22.76755,72.2208,,,,,,2.445000000001528,0.00021200513999999998,91789.24118858497,91789.24118858497,91675.11163766237,2.6188957465001274e+17,0.16980106825054211
0.0,3.0,50.0531,14554.26067,-857.868,-422.196,-27142.801,-6e-05,0.00038,50.19926,226.40819,,0.0,-0.00146,-0.00449,22.76769,72.22084,,,,,,2.4500000000007276,0.00021156468,91598.54067456005,91598.54067456005,91670.31444087593,2.6242513615227846e+17,0.16349155711413707
0.0,3.0,50.05157,14554.26567,-857.86856,-422.196,-27142.801,-1e-05,-0.00024,50.19743,225.93136,,0.0,-0.00153,-0.0045,22.76768,72.21932,,,,,,2.4549999999999272,0.00021160852,91617.52153669248,91617.52153669248,91665.52835204903,2.6296069765454416e+17,0.16411955731442773
0.0,3.0,50.05016,14554.27067,-857.87,-422.196,-27142.801,-5e-05,-0.00019,50.19584,225.64684,,0.0,-0.00149,-0.00448,22.76778,72.21791,,,,,,2.460000000000946,0.00021197484,91776.12257264947,91776.12257264947,91660.75331459964,2.634962591570047e+17,0.16936702614130872
0.0,3.0,50.05011,14554.27567,-857.86972,-422.196,-27142.80085,-6e-05,1e-05,50.19606,226.06628,,0.0,-0.00146,-0.00454,22.76779,72.21786,,,,,,2.4650000000001455,0.00021163701,91629.85649933285,91629.85649933285,91655.98927229946,2.640318206592704e+17,0.16452767149568412
0.0,3.0,50.04933,14554.28067,-857.869,-422.196,-27142.8,-6e-05,0.0,50.19514,225.84959,,0.0,-0.00148,-0.00453,22.76775,72.21708,,,,,,2.470000000001164,0.00021148186,91562.68312433633,91562.68312433633,91651.23616925952,2.6456738216173094e+17,0.16230517534889838
0.0,3.0,50.04777,14554.28567,-857.86872,-422.196,-27142.8,-0.0002,-0.00033,50.19322,225.30362,,0.0,-0.00147,-0.00454,22.76777,72.21551,,,,,,2.475000000000364,0.00021192388,91754.05905225099,91754.05905225099,91646.49394994188,2.6510294366399664e+17,0.16863703320775905
0.0,3.0,50.04737,14554.29067,-857.868,-422.196,-27142.8,-0.00024,-0.00029,50.19302,225.6047,,0.0,-0.00148,-0.00452,22.76779,72.21512,,,,,,2.4800000000013824,0.0002117708,91687.78189953126,91687.78189953126,91641.76255914368,2.6563850516645718e+17,0.16644418944269318
0.0,3.0,50.04713,14554.29567,-857.86836,-422.196,-27142.80021,-0.00019,0.00033,50.19285,225.71728,,0.0,-0.0015,-0.00452,22.76784,72.21488,,,,,,2.485000000000582,0.00021137909,91518.18806956102,91518.18806956102,91637.04194200871,2.6617406666872288e+17,0.16083301338302564
0.0,3.0,50.04566,14554.30067,-857.869,-422.196,-27142.801,0.00011,-3e-05,50.19101,225.15341,,0.0,-0.00147,-0.00454,22.76765,72.21341,,,,,,2.4899999999997817,0.00021175144,91679.39983997642,91679.39983997642,91632.33204401321,2.6670962817098858e+17,0.1661668608870904
0.0,3.0,50.0449,14554.30567,-857.869,-422.19579,-27142.801,0.0002,-0.00031,50.19027,225.18124,,0.0,-0.00147,-0.00452,22.76773,72.21264,,,,,,2.4950000000008004,0.00021188425999999998,91736.90527128184,91736.90527128184,91627.63281096892,2.6724518967344912e+17,0.16806948375667513
0.0,3.0,50.04497,14554.31067,-857.869,-422.195,-27142.801,-0.0,0.00036,50.19056,225.52345,,0.0,-0.00146,-0.00452,22.76759,72.21271,,,,,,2.5,0.00021138039999999997,91518.75524404534,91518.75524404534,91622.94418902615,2.677807511757148e+17,0.16085177889995908
0.0,3.0,50.044,14554.31567,-857.869,-422.19521,-27142.801,-2e-05,0.0002,50.18932,225.09838,,0.0,-0.00147,-0.00456,22.76779,72.21174,,,,,,2.5050000000010186,0.00021152659,91582.049318752,91582.049318752,91618.26612465961,2.6831631267817536e+17,0.16294592464084634
0.0,3.0,50.04266,14554.32067,-857.869,-422.196,-27142.801,6e-05,-0.00024,50.18782,224.8426,,0.0,-0.00149,-0.00457,22.76766,72.21041,,,,,,2.5100000000002183,0.00021191788,91751.46130652119,91751.46130652119,91613.59856468005,2.6885187418044106e+17,0.1685510842752377
0.0,3.0,50.04259,14554.32567,-857.869,-422.19628,-27142.80079,0.00021,8e-05,50.18797,225.1969,,0.0,-0.00152,-0.00454,22.76768,72.21034,,,,,,2.515000000001237,0.00021147664,91560.42308555142,91560.42308555142,91608.94145621851,2.693874356829016e+17,0.16223039977760487
0.0,3.0,50.04203,14554.33067,-857.869,-422.197,-27142.8,-1e-05,-0.00021,50.18729,225.01581,,0.0,-0.00148,-0.00453,22.76768,72.20977,,,,,,2.5200000000004366,0.00021133328,91498.35428091395,91498.35428091395,91604.29474673787,2.699229971851673e+17,0.1601767932832239
0.0,3.0,50.04074,14554.33567,-857.86864,-422.19658,-27142.8,0.00019,2e-05,50.18574,224.60254,,0.0,-0.00154,-0.00454,22.76776,72.20849,,,,,,2.525000000001455,0.00021184011999999999,91717.79452186292,91717.79452186292,91599.65838401721,2.7045855868762784e+17,0.1674371861097585
0.0,3.0,50.04053,14554.34067,-857.868,-422.195,-27142.8,0.00044,3e-05,50.1857,224.8626,,0.0,-0.00151,-0.00453,22.76754,72.20828,,,,,,2.530000000000655,0.00021165411999999998,91637.26440423899,91637.26440423899,91595.03231616333,2.7099412018989354e+17,0.1647727692015912
0.0,3.0,50.04041,14554.34567,-857.868,-422.19528,-27142.8,5e-05,2e-05,50.18561,224.91396,,0.0,-0.00148,-0.00451,22.76762,72.20816,,,,,,2.5349999999998545,0.00021126634999999998,91469.37642729798,91469.37642729798,91590.41649159693,2.7152968169215923e+17,0.1592180329409458
0.0,3.0,50.03906,14554.35067,-857.868,-422.196,-27142.8,-0.00017,0.00019,50.18398,224.46651,,0.0,-0.00146,-0.00452,22.76775,72.20681,,,,,,2.540000000000873,0.00021168003,91648.48233621554,91648.48233621554,91585.81085905561,2.7206524319461978e+17,0.16514392534186345
0.0,3.0,50.03863,14554.35567,-857.86815,-422.19572,-27142.8,0.00014,-8e-05,50.18359,224.5322,,0.0,-0.00147,-0.00452,22.7677,72.20638,,,,,,2.5450000000000728,0.00021176318999999998,91684.48709203061,91684.48709203061,91581.2153675969,2.7260080469688547e+17,0.16633517754661165
0.0,3.0,50.03877,14554.36067,-857.869,-422.195,-27142.8,0.00021,-0.0001,50.18386,224.74846,,0.0,-0.00143,-0.00455,22.76762,72.20652,,,,,,2.5500000000010914,0.00021125543999999999,91464.65285964595,91464.65285964595,91576.62996658459,2.7313636619934602e+17,0.15906174913197763
0.0,3.0,50.03755,14554.36567,-857.869,-422.19542,-27142.8,5e-05,-0.00014,50.18237,224.31645,,0.0,-0.00143,-0.00455,22.76773,72.2053,,,,,,2.555000000000291,0.00021147814,91561.07252198386,91561.07252198386,91572.0546057001,2.736719277016117e+17,0.1622518870107352
0.0,3.0,50.03687,14554.37067,-857.869,-422.197,-27142.8,0.00019,-9e-05,50.18162,224.20728,,0.0,-0.00144,-0.00448,22.76752,72.20462,,,,,,2.5600000000013097,0.00021182828999999999,91712.67263319899,91712.67263319899,91567.48923492712,2.7420748920407226e+17,0.1672677234644702
0.0,3.0,50.03701,14554.37567,-857.869,-422.19644,-27142.80015,-0.00015,0.0002,50.18198,224.56237,,0.0,-0.0015,-0.00451,22.76767,72.20475,,,,,,2.5650000000005093,0.00021134794,91504.70143964709,91504.70143964709,91562.93380456313,2.7474305070633795e+17,0.16038679517501808
0.0,3.0,50.03632,14554.38067,-857.869,-422.195,-27142.801,-0.00017,0.00028,50.18111,224.28754,,0.0,-0.00145,-0.00454,22.76764,72.20406,,,,,,2.570000000001528,0.00021127902,91474.8620003641,91474.8620003641,91558.38826520399,2.752786122087985e+17,0.15939952843678756
0.0,3.0,50.03517,14554.38567,-857.86872,-422.19521,-27142.80085,-0.00022,9e-05,50.17973,223.9137,,0.0,-0.0014,-0.00457,22.76769,72.20292,,,,,,2.5750000000007276,0.00021175158999999999,91679.46478361967,91679.46478361967,91553.85256775541,2.758141737110642e+17,0.1661690096104034
0.0,3.0,50.0353,14554.39067,-857.868,-422.196,-27142.8,-0.00011,3e-05,50.18008,224.25366,,0.0,-0.00142,-0.00453,22.76783,72.20305,,,,,,2.5799999999999272,0.00021150098,91570.96127406198,91570.96127406198,91549.32666341937,2.763497352133299e+17,0.16257906594720045
0.0,3.0,50.03523,14554.39567,-857.868,-422.196,-27142.8,-0.00011,-0.00033,50.18,224.24611,,0.0,-0.00141,-0.00454,22.76767,72.20298,,,,,,2.585000000000946,0.00021115775999999998,91422.36155916474,91422.36155916474,91544.81050369723,2.7688529671579043e+17,0.1576625005105272
0.0,3.0,50.03392,14554.40067,-857.868,-422.196,-27142.8,0.00028,-0.00014,50.17837,223.73836,,0.0,-0.00147,-0.00452,22.7676,72.20167,,,,,,2.5900000000001455,0.00021156632,91599.25072505954,91599.25072505954,91540.30404039276,2.7742085821805613e+17,0.1635150498223597
